File_name;Station;Treatment;Month;Tank_ID;Animal_ID;Measurement;Length;Measurement_quality;Comment
;GDY;5;10;GDY_5;GDY_5_13;GDY_5_13_c;879.153;bad;injured_individual
H21_15_2024_10_04_01.jpg;H21;15;10;H21_15;H21_15_01;H21_15_01_a;720.261;;
;H21;15;10;H21_15;H21_15_01;H21_15_01_b;713.483;;
;H21;15;10;H21_15;H21_15_01;H21_15_01_c;718.163;;
H21_15_2024_10_04_02.jpg;H21;15;10;H21_15;H21_15_02;H21_15_02_a;702.182;;
;H21;15;10;H21_15;H21_15_02;H21_15_02_b;702.527;;
;H21;15;10;H21_15;H21_15_02;H21_15_02_c;705.088;;
H21_15_2024_10_04_03.jpg;H21;15;10;H21_15;H21_15_03;H21_15_03_a;785.429;;
;H21;15;10;H21_15;H21_15_03;H21_15_03_b;783.41;;
;H21;15;10;H21_15;H21_15_03;H21_15_03_c;782.714;;
H21_15_2024_10_04_04.jpg;H21;15;10;H21_15;H21_15_04;H21_15_04_a;731.866;;
;H21;15;10;H21_15;H21_15_04;H21_15_04_b;726.016;;
;H21;15;10;H21_15;H21_15_04;H21_15_04_c;730.503;;
H21_15_2024_10_04_05.jpg;H21;15;10;H21_15;H21_15_05;H21_15_05_a;744.895;;
;H21;15;10;H21_15;H21_15_05;H21_15_05_b;749.3;;
;H21;15;10;H21_15;H21_15_05;H21_15_05_c;745.526;;
H21_15_2024_10_04_06.jpg;H21;15;10;H21_15;H21_15_06;H21_15_06_a;766.364;;
;H21;15;10;H21_15;H21_15_06;H21_15_06_b;763.453;;
;H21;15;10;H21_15;H21_15_06;H21_15_06_c;765.272;;
H21_15_2024_10_04_07.jpg;H21;15;10;H21_15;H21_15_07;H21_15_07_a;742.032;;
;H21;15;10;H21_15;H21_15_07;H21_15_07_b;741.108;;
;H21;15;10;H21_15;H21_15_07;H21_15_07_c;742.962;;
H21_15_2024_10_04_08.jpg;H21;15;10;H21_15;H21_15_08;H21_15_08_a;727.776;;
;H21;15;10;H21_15;H21_15_08;H21_15_08_b;733.72;;
;H21;15;10;H21_15;H21_15_08;H21_15_08_c;729.602;;
H21_15_2024_10_04_09.jpg;H21;15;10;H21_15;H21_15_09;H21_15_09_a;732.958;;
;H21;15;10;H21_15;H21_15_09;H21_15_09_b;734.46;;
;H21;15;10;H21_15;H21_15_09;H21_15_09_c;735.581;;
H21_15_2024_10_04_10.jpg;H21;15;10;H21_15;H21_15_10;H21_15_10_a;737.206;;
;H21;15;10;H21_15;H21_15_10;H21_15_10_b;736.649;;
;H21;15;10;H21_15;H21_15_10;H21_15_10_c;734.16;;
H21_15_2024_10_04_11.jpg;H21;15;10;H21_15;H21_15_11;H21_15_11_a;757.332;;
;H21;15;10;H21_15;H21_15_11;H21_15_11_b;760.763;;
;H21;15;10;H21_15;H21_15_11;H21_15_11_c;756.129;;
H21_15_2024_10_04_12.jpg;H21;15;10;H21_15;H21_15_12;H21_15_12_a;776.235;;
;H21;15;10;H21_15;H21_15_12;H21_15_12_b;779.464;;
;H21;15;10;H21_15;H21_15_12;H21_15_12_c;778.487;;
H21_5_2024_10_04_01.tif;H21;5;10;H21_5;H21_5_01;H21_5_01_a;711.171;;
;H21;5;10;H21_5;H21_5_01;H21_5_01_b;710.427;;
;H21;5;10;H21_5;H21_5_01;H21_5_01_c;714.932;;
H21_5_2024_10_04_02.tif;H21;5;10;H21_5;H21_5_02;H21_5_02_a;773.42;;
;H21;5;10;H21_5;H21_5_02;H21_5_02_b;772.329;;
;H21;5;10;H21_5;H21_5_02;H21_5_02_c;772.115;;
H21_5_2024_10_04_03.tif;H21;5;10;H21_5;H21_5_03;H21_5_03_a;790.601;;
;H21;5;10;H21_5;H21_5_03;H21_5_03_b;789.186;;
;H21;5;10;H21_5;H21_5_03;H21_5_03_c;792.59;;
H21_5_2024_10_04_04.tif;H21;5;10;H21_5;H21_5_04;H21_5_04_a;753.478;;
;H21;5;10;H21_5;H21_5_04;H21_5_04_b;753.398;;
;H21;5;10;H21_5;H21_5_04;H21_5_04_c;754.941;;
H21_5_2024_10_04_05.tif;H21;5;10;H21_5;H21_5_05;H21_5_05_a;734.279;;
;H21;5;10;H21_5;H21_5_05;H21_5_05_b;732.064;;
;H21;5;10;H21_5;H21_5_05;H21_5_05_c;731.886;;
H21_5_2024_10_04_06.tif;H21;5;10;H21_5;H21_5_06;H21_5_06_a;722.28;;
;H21;5;10;H21_5;H21_5_06;H21_5_06_b;719.763;;
;H21;5;10;H21_5;H21_5_06;H21_5_06_c;720.459;;
H21_5_2024_10_04_07.tif;H21;5;10;H21_5;H21_5_07;H21_5_07_a;689.397;;
;H21;5;10;H21_5;H21_5_07;H21_5_07_b;688.778;;
;H21;5;10;H21_5;H21_5_07;H21_5_07_c;688.505;;
H21_5_2024_10_04_08.tif;H21;5;10;H21_5;H21_5_08;H21_5_08_a;693.28;;
;H21;5;10;H21_5;H21_5_08;H21_5_08_b;695.132;;
;H21;5;10;H21_5;H21_5_08;H21_5_08_c;696.655;;
H21_5_2024_10_04_09.tif;H21;5;10;H21_5;H21_5_09;H21_5_09_a;735.168;;
;H21;5;10;H21_5;H21_5_09;H21_5_09_b;731.045;;
;H21;5;10;H21_5;H21_5_09;H21_5_09_c;729.037;;
H21_5_2024_10_04_10.tif;H21;5;10;H21_5;H21_5_10;H21_5_10_a;788.73;;
;H21;5;10;H21_5;H21_5_10;H21_5_10_b;784.17;;
;H21;5;10;H21_5;H21_5_10;H21_5_10_c;789.789;;
H21_5_2024_10_04_11.tif;H21;5;10;H21_5;H21_5_11;H21_5_11_a;721.053;;
;H21;5;10;H21_5;H21_5_11;H21_5_11_b;720.8;;
;H21;5;10;H21_5;H21_5_11;H21_5_11_c;724.313;;
H21_5_2024_10_04_12.tif;H21;5;10;H21_5;H21_5_12;H21_5_12_a;612.229;;
;H21;5;10;H21_5;H21_5_12;H21_5_12_b;613.11;;
;H21;5;10;H21_5;H21_5_12;H21_5_12_c;611.38;;
H21_5_2024_10_04_13.tif;H21;5;10;H21_5;H21_5_13;H21_5_13_a;762.676;;
;H21;5;10;H21_5;H21_5_13;H21_5_13_b;760.203;;
;H21;5;10;H21_5;H21_5_13;H21_5_13_c;761.592;;
H21_5_2024_10_04_14.tif;H21;5;10;H21_5;H21_5_14;H21_5_14_a;742.233;;
;H21;5;10;H21_5;H21_5_14;H21_5_14_b;740.121;;
;H21;5;10;H21_5;H21_5_14;H21_5_14_c;742.233;;
H21_5_2024_10_04_15.tif;H21;5;10;H21_5;H21_5_15;H21_5_15_a;706.628;;
;H21;5;10;H21_5;H21_5_15;H21_5_15_b;709.725;;
;H21;5;10;H21_5;H21_5_15;H21_5_15_c;707.124;;
I47_15_2024_07_23_01.jpg;IU7;15;7;I47_15;I47_15_01;I47_15_01_a;786.583;;
;IU7;15;7;I47_15;I47_15_01;I47_15_01_b;781.979;;
;IU7;15;7;I47_15;I47_15_01;I47_15_01_c;782.201;;
I47_15_2024_07_23_02.jpg;IU7;15;7;I47_15;I47_15_02;I47_15_02_a;821.124;;
;IU7;15;7;I47_15;I47_15_02;I47_15_02_b;815.63;;
;IU7;15;7;I47_15;I47_15_02;I47_15_02_c;818.444;;
I47_15_2024_07_23_03.jpg;IU7;15;7;I47_15;I47_15_03;I47_15_03_a;743.246;;
;IU7;15;7;I47_15;I47_15_03;I47_15_03_b;746.824;;
;IU7;15;7;I47_15;I47_15_03;I47_15_03_c;745.755;;
I47_15_2024_07_23_04.jpg;IU7;15;7;I47_15;I47_15_04;I47_15_04_a;790.153;;
;IU7;15;7;I47_15;I47_15_04;I47_15_04_b;787.063;;
;IU7;15;7;I47_15;I47_15_04;I47_15_04_c;788.627;;
I47_15_2024_07_23_05.jpg;IU7;15;7;I47_15;I47_15_05;I47_15_05_a;822.271;;
;IU7;15;7;I47_15;I47_15_05;I47_15_05_b;827.924;;
;IU7;15;7;I47_15;I47_15_05;I47_15_05_c;824.542;;
I47_15_2024_07_23_06.jpg;IU7;15;7;I47_15;I47_15_06;I47_15_06_a;768.188;;
;IU7;15;7;I47_15;I47_15_06;I47_15_06_b;763.829;;
;IU7;15;7;I47_15;I47_15_06;I47_15_06_c;768.541;;
I47_15_2024_07_23_07.jpg;IU7;15;7;I47_15;I47_15_07;I47_15_07_a;786.639;;
;IU7;15;7;I47_15;I47_15_07;I47_15_07_b;788.164;;
;IU7;15;7;I47_15;I47_15_07;I47_15_07_c;782.142;;
I47_15_2024_07_23_08.jpg;IU7;15;7;I47_15;I47_15_08;I47_15_08_a;782.996;;
;IU7;15;7;I47_15;I47_15_08;I47_15_08_b;784.549;;
;IU7;15;7;I47_15;I47_15_08;I47_15_08_c;780.882;;
I47_15_2024_07_23_09.jpg;IU7;15;7;I47_15;I47_15_09;I47_15_09_a;829.958;;
;IU7;15;7;I47_15;I47_15_09;I47_15_09_b;831.467;;
;IU7;15;7;I47_15;I47_15_09;I47_15_09_c;831.58;;
I47_15_2024_07_23_10.jpg;IU7;15;7;I47_15;I47_15_10;I47_15_10_a;781.277;bad;bad_photo
;IU7;15;7;I47_15;I47_15_10;I47_15_10_b;797.415;bad;bad_photo
;IU7;15;7;I47_15;I47_15_10;I47_15_10_c;801.742;bad;bad_photo
I47_15_2024_07_23_11.jpg;IU7;15;7;I47_15;I47_15_11;I47_15_11_a;737.072;;
;IU7;15;7;I47_15;I47_15_11;I47_15_11_b;734.742;;
;IU7;15;7;I47_15;I47_15_11;I47_15_11_c;732.976;;
I47_15_2024_07_23_12.jpg;IU7;15;7;I47_15;I47_15_12;I47_15_12_a;826.306;;
;IU7;15;7;I47_15;I47_15_12;I47_15_12_b;827.882;;
;IU7;15;7;I47_15;I47_15_12;I47_15_12_c;826.191;;
I47_15_2024_07_23_13.jpg;IU7;15;7;I47_15;I47_15_13;I47_15_13_a;809.354;;
;IU7;15;7;I47_15;I47_15_13;I47_15_13_b;811.344;;
;IU7;15;7;I47_15;I47_15_13;I47_15_13_c;812.338;;
I47_15_2024_07_23_14.jpg;IU7;15;7;I47_15;I47_15_14;I47_15_14_a;752.438;;
;IU7;15;7;I47_15;I47_15_14;I47_15_14_b;753.337;;
;IU7;15;7;I47_15;I47_15_14;I47_15_14_c;752.653;;
I47_15_2024_07_23_15.jpg;IU7;15;7;I47_15;I47_15_15;I47_15_15_a;773.731;;
;IU7;15;7;I47_15;I47_15_15;I47_15_15_b;772.89;;
;IU7;15;7;I47_15;I47_15_15;I47_15_15_c;773.192;;
I47_15_2024_07_23_16.jpg;IU7;15;7;I47_15;I47_15_16;I47_15_16_a;818.972;;
;IU7;15;7;I47_15;I47_15_16;I47_15_16_b;814.137;;
;IU7;15;7;I47_15;I47_15_16;I47_15_16_c;815.938;;
I47_15_2024_07_23_17.jpg;IU7;15;7;I47_15;I47_15_17;I47_15_17_a;804.963;;
;IU7;15;7;I47_15;I47_15_17;I47_15_17_b;807.187;;
;IU7;15;7;I47_15;I47_15_17;I47_15_17_c;801.917;;
I47_5_2024_07_23_01.jpg;IU7;5;7;I47_5;I47_5_01;I47_5_01_a;860.559;;
;IU7;5;7;I47_5;I47_5_01;I47_5_01_b;865.245;;
;IU7;5;7;I47_5;I47_5_01;I47_5_01_c;863.685;;
I47_5_2024_07_23_02.jpg;IU7;5;7;I47_5;I47_5_02;I47_5_02_a;871.577;;
;IU7;5;7;I47_5;I47_5_02;I47_5_02_b;876.459;;
;IU7;5;7;I47_5;I47_5_02;I47_5_02_c;873.768;;
I47_5_2024_07_23_03.jpg;IU7;5;7;I47_5;I47_5_03;I47_5_03_a;794.568;;
;IU7;5;7;I47_5;I47_5_03;I47_5_03_b;799.889;;
;IU7;5;7;I47_5;I47_5_03;I47_5_03_c;795.445;;
I47_5_2024_07_23_04.jpg;IU7;5;7;I47_5;I47_5_04;I47_5_04_a;751.155;;
;IU7;5;7;I47_5;I47_5_04;I47_5_04_b;753.455;;
;IU7;5;7;I47_5;I47_5_04;I47_5_04_c;751.14;;
I47_5_2024_07_23_05.jpg;IU7;5;7;I47_5;I47_5_05;I47_5_05_a;815.375;;
;IU7;5;7;I47_5;I47_5_05;I47_5_05_b;811.738;;
;IU7;5;7;I47_5;I47_5_05;I47_5_05_c;814.543;;
I47_5_2024_07_23_06.jpg;IU7;5;7;I47_5;I47_5_06;I47_5_06_a;780.204;;
;IU7;5;7;I47_5;I47_5_06;I47_5_06_b;784.608;;
;IU7;5;7;I47_5;I47_5_06;I47_5_06_c;783.488;;
I47_5_2024_07_23_07.jpg;IU7;5;7;I47_5;I47_5_07;I47_5_07_a;811.563;;
;IU7;5;7;I47_5;I47_5_07;I47_5_07_b;808.225;;
;IU7;5;7;I47_5;I47_5_07;I47_5_07_c;808.374;;
I47_5_2024_07_23_08.jpg;IU7;5;7;I47_5;I47_5_08;I47_5_08_a;853.237;;
;IU7;5;7;I47_5;I47_5_08;I47_5_08_b;852.469;;
;IU7;5;7;I47_5;I47_5_08;I47_5_08_c;853.684;;
I47_5_2024_07_23_09.jpg;IU7;5;7;I47_5;I47_5_09;I47_5_09_a;786.027;;
;IU7;5;7;I47_5;I47_5_09;I47_5_09_b;788.147;;
;IU7;5;7;I47_5;I47_5_09;I47_5_09_c;782.742;;
I47_5_2024_07_23_10.jpg;IU7;5;7;I47_5;I47_5_10;I47_5_10_a;832.992;;
;IU7;5;7;I47_5;I47_5_10;I47_5_10_b;830.853;;
;IU7;5;7;I47_5;I47_5_10;I47_5_10_c;829.842;;
I47_5_2024_07_23_11.jpg;IU7;5;7;I47_5;I47_5_11;I47_5_11_a;761.429;;
;IU7;5;7;I47_5;I47_5_11;I47_5_11_b;760.506;;
;IU7;5;7;I47_5;I47_5_11;I47_5_11_c;760.257;;
I47_5_2024_07_23_12.jpg;IU7;5;7;I47_5;I47_5_12;I47_5_12_a;816.269;;
;IU7;5;7;I47_5;I47_5_12;I47_5_12_b;814.604;;
;IU7;5;7;I47_5;I47_5_12;I47_5_12_c;813.151;;
I47_5_2024_07_23_13.jpg;IU7;5;7;I47_5;I47_5_13;I47_5_13_a;746.052;;
;IU7;5;7;I47_5;I47_5_13;I47_5_13_b;749.339;;
;IU7;5;7;I47_5;I47_5_13;I47_5_13_c;742.441;;
I47_5_2024_07_23_14.jpg;IU7;5;7;I47_5;I47_5_14;I47_5_14_a;843.474;;
;IU7;5;7;I47_5;I47_5_14;I47_5_14_b;848.236;;
;IU7;5;7;I47_5;I47_5_14;I47_5_14_c;849.085;;
I47_5_2024_07_23_15.jpg;IU7;5;7;I47_5;I47_5_15;I47_5_15_a;869.463;;
;IU7;5;7;I47_5;I47_5_15;I47_5_15_b;867.899;;
;IU7;5;7;I47_5;I47_5_15;I47_5_15_c;865.909;;
I47_5_2024_07_23_16.jpg;IU7;5;7;I47_5;I47_5_16;I47_5_16_a;815.422;;
;IU7;5;7;I47_5;I47_5_16;I47_5_16_b;819.029;;
;IU7;5;7;I47_5;I47_5_16;I47_5_16_c;817.422;;
I47_5_2024_07_23_17.jpg;IU7;5;7;I47_5;I47_5_17;I47_5_17_a;827.747;;
;IU7;5;7;I47_5;I47_5_17;I47_5_17_b;831.157;;
;IU7;5;7;I47_5;I47_5_17;I47_5_17_c;833.774;;
KB03_15_2024_06_xx_01.tif;KB03;15;6;KB03_15;KB03_15_01;KB03_15_01_a;767.157;;
;KB03;15;6;KB03_15;KB03_15_01;KB03_15_01_b;767.923;;
;KB03;15;6;KB03_15;KB03_15_01;KB03_15_01_c;765.521;;
KB03_15_2024_06_xx_02.tif;KB03;15;6;KB03_15;KB03_15_02;KB03_15_02_a;738.216;;
;KB03;15;6;KB03_15;KB03_15_02;KB03_15_02_b;738.665;;
;KB03;15;6;KB03_15;KB03_15_02;KB03_15_02_c;738.125;;
KB03_15_2024_06_xx_03.tif;KB03;15;6;KB03_15;KB03_15_03;KB03_15_03_a;718.847;;
;KB03;15;6;KB03_15;KB03_15_03;KB03_15_03_b;716.374;;
;KB03;15;6;KB03_15;KB03_15_03;KB03_15_03_c;719.138;;
KB03_15_2024_06_xx_04.tif;KB03;15;6;KB03_15;KB03_15_04;KB03_15_04_a;751.732;;
;KB03;15;6;KB03_15;KB03_15_04;KB03_15_04_b;752.249;;
;KB03;15;6;KB03_15;KB03_15_04;KB03_15_04_c;751.727;;
KB03_15_2024_06_xx_05.tif;KB03;15;6;KB03_15;KB03_15_05;KB03_15_05_a;771.133;;
;KB03;15;6;KB03_15;KB03_15_05;KB03_15_05_b;772.677;;
;KB03;15;6;KB03_15;KB03_15_05;KB03_15_05_c;767.213;;
KB03_15_2024_06_xx_06.tif;KB03;15;6;KB03_15;KB03_15_06;KB03_15_06_a;746.864;;
;KB03;15;6;KB03_15;KB03_15_06;KB03_15_06_b;749.957;;
;KB03;15;6;KB03_15;KB03_15_06;KB03_15_06_c;746.783;;
KB03_15_2024_06_xx_07.tif;KB03;15;6;KB03_15;KB03_15_07;KB03_15_07_a;788.407;;
;KB03;15;6;KB03_15;KB03_15_07;KB03_15_07_b;788.558;;
;KB03;15;6;KB03_15;KB03_15_07;KB03_15_07_c;790.859;;
KB03_15_2024_06_xx_08.tif;KB03;15;6;KB03_15;KB03_15_08;KB03_15_08_a;717.939;;
;KB03;15;6;KB03_15;KB03_15_08;KB03_15_08_b;717.229;;
;KB03;15;6;KB03_15;KB03_15_08;KB03_15_08_c;718.803;;
KB03_15_2024_06_xx_09.tif;KB03;15;6;KB03_15;KB03_15_09;KB03_15_09_a;754.215;;
;KB03;15;6;KB03_15;KB03_15_09;KB03_15_09_b;752.536;;
;KB03;15;6;KB03_15;KB03_15_09;KB03_15_09_c;756.208;;
KB03_15_2024_06_xx_10.tif;KB03;15;6;KB03_15;KB03_15_10;KB03_15_10_a;767.862;;
;KB03;15;6;KB03_15;KB03_15_10;KB03_15_10_b;763.699;;
;KB03;15;6;KB03_15;KB03_15_10;KB03_15_10_c;769.934;;
KB03_15_2024_06_xx_11.tif;KB03;15;6;KB03_15;KB03_15_11;KB03_15_11_a;777.684;;
;KB03;15;6;KB03_15;KB03_15_11;KB03_15_11_b;773.744;;
;KB03;15;6;KB03_15;KB03_15_11;KB03_15_11_c;776.814;;
KB03_15_2024_06_xx_12.tif;KB03;15;6;KB03_15;KB03_15_12;KB03_15_12_a;673.712;;
;KB03;15;6;KB03_15;KB03_15_12;KB03_15_12_b;675.01;;
;KB03;15;6;KB03_15;KB03_15_12;KB03_15_12_c;676.892;;
KB03_15_2024_06_xx_13.tif;KB03;15;6;KB03_15;KB03_15_13;KB03_15_13_a;703.413;;
;KB03;15;6;KB03_15;KB03_15_13;KB03_15_13_b;701.741;;
;KB03;15;6;KB03_15;KB03_15_13;KB03_15_13_c;702.607;;
KB03_15_2024_06_xx_14.tif;KB03;15;6;KB03_15;KB03_15_14;KB03_15_14_a;783.914;;
;KB03;15;6;KB03_15;KB03_15_14;KB03_15_14_b;780.367;;
;KB03;15;6;KB03_15;KB03_15_14;KB03_15_14_c;785.193;;
KB03_15_2024_06_xx_15.tif;KB03;15;6;KB03_15;KB03_15_15;KB03_15_15_a;787.822;;
;KB03;15;6;KB03_15;KB03_15_15;KB03_15_15_b;782.019;;
;KB03;15;6;KB03_15;KB03_15_15;KB03_15_15_c;789.291;;
KB03_15_2024_06_xx_16.tif;KB03;15;6;KB03_15;KB03_15_16;KB03_15_16_a;717.557;;
;KB03;15;6;KB03_15;KB03_15_16;KB03_15_16_b;720.978;;
;KB03;15;6;KB03_15;KB03_15_16;KB03_15_16_c;716.384;;
KB03_5_2024_06_xx_01.tif;KB03;5;6;KB03_5;KB03_5_01;KB03_5_01_a;854.085;;
;KB03;5;6;KB03_5;KB03_5_01;KB03_5_01_b;854.32;;
;KB03;5;6;KB03_5;KB03_5_01;KB03_5_01_c;853.712;;
KB03_5_2024_06_xx_02.tif;KB03;5;6;KB03_5;KB03_5_02;KB03_5_02_a;777.516;;
;KB03;5;6;KB03_5;KB03_5_02;KB03_5_02_b;777.988;;
;KB03;5;6;KB03_5;KB03_5_02;KB03_5_02_c;775.697;;
KB03_5_2024_06_xx_03.tif;KB03;5;6;KB03_5;KB03_5_03;KB03_5_03_a;779.364;;
;KB03;5;6;KB03_5;KB03_5_03;KB03_5_03_b;798.035;;
;KB03;5;6;KB03_5;KB03_5_03;KB03_5_03_c;800.603;;
KB03_5_2024_06_xx_04.tif;KB03;5;6;KB03_5;KB03_5_04;KB03_5_04_a;750.251;;
;KB03;5;6;KB03_5;KB03_5_04;KB03_5_04_b;757.151;;
;KB03;5;6;KB03_5;KB03_5_04;KB03_5_04_c;754.387;;
KB03_5_2024_06_xx_05.tif;KB03;5;6;KB03_5;KB03_5_05;KB03_5_05_a;773.398;;
;KB03;5;6;KB03_5;KB03_5_05;KB03_5_05_b;775.331;;
;KB03;5;6;KB03_5;KB03_5_05;KB03_5_05_c;776.778;;
KB03_5_2024_06_xx_06.tif;KB03;5;6;KB03_5;KB03_5_06;KB03_5_06_a;767.255;;
;KB03;5;6;KB03_5;KB03_5_06;KB03_5_06_b;763.847;;
;KB03;5;6;KB03_5;KB03_5_06;KB03_5_06_c;761.383;;
KB03_5_2024_06_xx_07.tif;KB03;5;6;KB03_5;KB03_5_07;KB03_5_07_a;773.843;;
;KB03;5;6;KB03_5;KB03_5_07;KB03_5_07_b;774.913;;
;KB03;5;6;KB03_5;KB03_5_07;KB03_5_07_c;771.6;;
KB03_5_2024_06_xx_08.tif;KB03;5;6;KB03_5;KB03_5_08;KB03_5_08_a;798.454;;
;KB03;5;6;KB03_5;KB03_5_08;KB03_5_08_b;799.232;;
;KB03;5;6;KB03_5;KB03_5_08;KB03_5_08_c;799.662;;
KB03_5_2024_06_xx_09.tif;KB03;5;6;KB03_5;KB03_5_09;KB03_5_09_a;686.694;;
;KB03;5;6;KB03_5;KB03_5_09;KB03_5_09_b;683.962;;
;KB03;5;6;KB03_5;KB03_5_09;KB03_5_09_c;685.539;;
KB03_5_2024_06_xx_10.tif;KB03;5;6;KB03_5;KB03_5_10;KB03_5_10_a;823.767;;
;KB03;5;6;KB03_5;KB03_5_10;KB03_5_10_b;827.96;;
;KB03;5;6;KB03_5;KB03_5_10;KB03_5_10_c;822.896;;
LL17_15_2024_09_11_01.jpg;LL17;15;9;LL17_15;LL17_15_01;LL17_15_01_a;830.999;;
;LL17;15;9;LL17_15;LL17_15_01;LL17_15_01_b;827.7;;
;LL17;15;9;LL17_15;LL17_15_01;LL17_15_01_c;827.773;;
LL17_15_2024_09_11_02.jpg;LL17;15;9;LL17_15;LL17_15_02;LL17_15_02_a;839.027;;
;LL17;15;9;LL17_15;LL17_15_02;LL17_15_02_b;838.161;;
;LL17;15;9;LL17_15;LL17_15_02;LL17_15_02_c;835.407;;
LL17_15_2024_09_11_03.jpg;LL17;15;9;LL17_15;LL17_15_03;LL17_15_03_a;813.651;;
;LL17;15;9;LL17_15;LL17_15_03;LL17_15_03_b;808.248;;
;LL17;15;9;LL17_15;LL17_15_03;LL17_15_03_c;812.523;;
LL17_15_2024_09_11_04.jpg;LL17;15;9;LL17_15;LL17_15_04;LL17_15_04_a;899.826;;
;LL17;15;9;LL17_15;LL17_15_04;LL17_15_04_b;902.665;;
;LL17;15;9;LL17_15;LL17_15_04;LL17_15_04_c;903.463;;
LL17_15_2024_09_11_05.jpg;LL17;15;9;LL17_15;LL17_15_05;LL17_15_05_a;855.61;;
;LL17;15;9;LL17_15;LL17_15_05;LL17_15_05_b;848.218;;
;LL17;15;9;LL17_15;LL17_15_05;LL17_15_05_c;852.802;;
LL17_15_2024_09_11_06.jpg;LL17;15;9;LL17_15;LL17_15_06;LL17_15_06_a;797.152;;
;LL17;15;9;LL17_15;LL17_15_06;LL17_15_06_b;797.187;;
;LL17;15;9;LL17_15;LL17_15_06;LL17_15_06_c;796.881;;
LL17_15_2024_09_11_07.jpg;LL17;15;9;LL17_15;LL17_15_07;LL17_15_07_a;832.703;;
;LL17;15;9;LL17_15;LL17_15_07;LL17_15_07_b;834.837;;
;LL17;15;9;LL17_15;LL17_15_07;LL17_15_07_c;836.99;;
LL17_15_2024_09_11_08.jpg;LL17;15;9;LL17_15;LL17_15_08;LL17_15_08_a;836.591;;
;LL17;15;9;LL17_15;LL17_15_08;LL17_15_08_b;837.974;;
;LL17;15;9;LL17_15;LL17_15_08;LL17_15_08_c;836.416;;
LL17_15_2024_09_11_09.jpg;LL17;15;9;LL17_15;LL17_15_09;LL17_15_09_a;861.449;;
;LL17;15;9;LL17_15;LL17_15_09;LL17_15_09_b;857.627;;
;LL17;15;9;LL17_15;LL17_15_09;LL17_15_09_c;859.326;;
LL17_15_2024_09_11_10.jpg;LL17;15;9;LL17_15;LL17_15_10;LL17_15_10_a;766.746;;
;LL17;15;9;LL17_15;LL17_15_10;LL17_15_10_b;763.43;;
;LL17;15;9;LL17_15;LL17_15_10;LL17_15_10_c;764.364;;
LL17_15_2024_09_11_11.jpg;LL17;15;9;LL17_15;LL17_15_11;LL17_15_11_a;828.444;;
;LL17;15;9;LL17_15;LL17_15_11;LL17_15_11_b;835.498;;
;LL17;15;9;LL17_15;LL17_15_11;LL17_15_11_c;832.391;;
LL17_15_2024_09_11_12.jpg;LL17;15;9;LL17_15;LL17_15_12;LL17_15_12_a;822.251;;
;LL17;15;9;LL17_15;LL17_15_12;LL17_15_12_b;820.215;;
;LL17;15;9;LL17_15;LL17_15_12;LL17_15_12_c;821.986;;
LL17_15_2024_09_11_13.jpg;LL17;15;9;LL17_15;LL17_15_13;LL17_15_13_a;807.074;bad;bad_photo
;LL17;15;9;LL17_15;LL17_15_13;LL17_15_13_b;808.261;bad;bad_photo
;LL17;15;9;LL17_15;LL17_15_13;LL17_15_13_c;809.913;bad;bad_photo
LL17_15_2024_09_11_14.jpg;LL17;15;9;LL17_15;LL17_15_14;LL17_15_14_a;841.749;;
;LL17;15;9;LL17_15;LL17_15_14;LL17_15_14_b;839.235;;
;LL17;15;9;LL17_15;LL17_15_14;LL17_15_14_c;840.278;;
LL17_15_2024_09_11_15.jpg;LL17;15;9;LL17_15;LL17_15_15;LL17_15_15_a;810.127;;
;LL17;15;9;LL17_15;LL17_15_15;LL17_15_15_b;809.589;;
;LL17;15;9;LL17_15;LL17_15_15;LL17_15_15_c;810.736;;
LL17_5_2024_09_11_01.jpg;LL17;5;9;LL17_5;LL17_5_01;LL17_5_01_a;904.497;;
;LL17;5;9;LL17_5;LL17_5_01;LL17_5_01_b;902.739;;
;LL17;5;9;LL17_5;LL17_5_01;LL17_5_01_c;903.416;;
LL17_5_2024_09_11_02.jpg;LL17;5;9;LL17_5;LL17_5_02;LL17_5_02_a;825.271;;
;LL17;5;9;LL17_5;LL17_5_02;LL17_5_02_b;823.52;;
;LL17;5;9;LL17_5;LL17_5_02;LL17_5_02_c;823.486;;
LL17_5_2024_09_11_03.jpg;LL17;5;9;LL17_5;LL17_5_03;LL17_5_03_a;946.669;;
;LL17;5;9;LL17_5;LL17_5_03;LL17_5_03_b;944.291;;
;LL17;5;9;LL17_5;LL17_5_03;LL17_5_03_c;947.701;;
LL17_5_2024_09_11_04.jpg;LL17;5;9;LL17_5;LL17_5_04;LL17_5_04_a;825.826;;
;LL17;5;9;LL17_5;LL17_5_04;LL17_5_04_b;823.651;;
;LL17;5;9;LL17_5;LL17_5_04;LL17_5_04_c;825.228;;
LL17_5_2024_09_11_05.jpg;LL17;5;9;LL17_5;LL17_5_05;LL17_5_05_a;803.911;;
;LL17;5;9;LL17_5;LL17_5_05;LL17_5_05_b;800.525;;
;LL17;5;9;LL17_5;LL17_5_05;LL17_5_05_c;804.38;;
LL17_5_2024_09_11_06.jpg;LL17;5;9;LL17_5;LL17_5_06;LL17_5_06_a;832.557;;
;LL17;5;9;LL17_5;LL17_5_06;LL17_5_06_b;836.232;;
